Time: 2025-05-27 17:14:35.237799+00:002025-05-27 18:15:59.237467 | GET | /accounts/profile/ | user=rostya
2025-05-27 18:18:16 | method=GET | path=/accounts/profile/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:138.0) Gecko/20100101 Firefox/138.0
2025-06-17 17:40:18 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=26ms
2025-06-17 17:40:18 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:40:19 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:40:19 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=29ms
2025-06-17 17:45:35 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:45:36 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=45ms
2025-06-17 17:45:36 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=65ms
2025-06-17 17:45:36 | method=GET | path=/media/accounts_images/my_bs_KmBz1lJ.jpg | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=21ms
2025-06-17 17:45:37 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:45:38 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=31ms
2025-06-17 17:45:38 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:45:38 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=27ms
2025-06-17 17:45:38 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:46:38 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=105ms
2025-06-17 17:46:38 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=36ms
2025-06-17 17:46:38 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=54ms
2025-06-17 17:46:38 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:46:38 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:46:42 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=46ms
2025-06-17 17:46:42 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:46:42 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:46:48 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:46:49 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:46:49 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=45ms
2025-06-17 17:47:24 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=34ms
2025-06-17 17:47:24 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=29ms
2025-06-17 17:47:24 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:47:28 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=127ms
2025-06-17 17:47:28 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:47:28 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:48:22 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=35ms
2025-06-17 17:48:22 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:48:22 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=37ms
2025-06-17 17:48:22 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:48:22 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=21ms
2025-06-17 17:48:28 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:48:28 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=34ms
2025-06-17 17:48:28 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=68ms
2025-06-17 17:48:29 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:48:29 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=34ms
2025-06-17 17:48:29 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=52ms
2025-06-17 17:48:40 | method=GET | path=/accounts/login/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:48:40 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=26ms
2025-06-17 17:48:40 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=28ms
2025-06-17 17:48:49 | method=GET | path=/accounts/login/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=19ms
2025-06-17 17:48:49 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:48:49 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:48:52 | method=GET | path=/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=24ms
2025-06-17 17:48:52 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=29ms
2025-06-17 17:48:52 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:48:54 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=20ms
2025-06-17 17:48:54 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=28ms
2025-06-17 17:48:54 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:49:45 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=58ms
2025-06-17 17:49:45 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=26ms
2025-06-17 17:49:45 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=41ms
2025-06-17 17:49:45 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:49:45 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:51:42 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=33ms
2025-06-17 17:51:42 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:51:42 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=38ms
2025-06-17 17:51:42 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:51:42 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:51:46 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=60ms
2025-06-17 17:51:46 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=24ms
2025-06-17 17:51:46 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=37ms
2025-06-17 17:52:44 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=61ms
2025-06-17 17:52:44 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:52:44 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=40ms
2025-06-17 17:52:44 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:52:44 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:52:46 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=21ms
2025-06-17 17:52:46 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=31ms
2025-06-17 17:52:46 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:53:08 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=107ms
2025-06-17 17:53:08 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=29ms
2025-06-17 17:53:08 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:53:11 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=44ms
2025-06-17 17:53:12 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:53:12 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=38ms
2025-06-17 17:53:25 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=62ms
2025-06-17 17:53:25 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=29ms
2025-06-17 17:53:25 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:53:33 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=92ms
2025-06-17 17:53:33 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=24ms
2025-06-17 17:53:33 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:53:41 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=41ms
2025-06-17 17:53:41 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=27ms
2025-06-17 17:53:41 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=52ms
2025-06-17 17:53:51 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=104ms
2025-06-17 17:53:51 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:53:51 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=37ms
2025-06-17 17:53:51 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=24ms
2025-06-17 17:53:51 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:55:15 | method=GET | path=/dashboard/ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=110ms
2025-06-17 17:55:16 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:55:16 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=34ms
2025-06-17 17:55:16 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:55:16 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=22ms
2025-06-17 17:55:18 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=42ms
2025-06-17 17:55:18 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:55:18 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=48ms
2025-06-17 17:55:46 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=139ms
2025-06-17 17:55:46 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=26ms
2025-06-17 17:55:46 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=50ms
2025-06-17 17:55:47 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=34ms
2025-06-17 17:55:47 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:55:47 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=48ms
2025-06-17 17:55:56 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=63ms
2025-06-17 17:55:56 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=30ms
2025-06-17 17:55:56 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=47ms
2025-06-17 17:56:06 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=71ms
2025-06-17 17:56:06 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:56:06 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=52ms
2025-06-17 17:56:15 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=66ms
2025-06-17 17:56:15 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=25ms
2025-06-17 17:56:15 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=21ms
2025-06-17 17:56:24 | method=GET | path=/chat/room/SFbaZ9Q4uxmixRVHMQ7RWQ | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=140ms
2025-06-17 17:56:24 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=31ms
2025-06-17 17:56:24 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=52ms
2025-06-17 17:56:25 | method=GET | path=/static/django_htmx/django-htmx.js | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
2025-06-17 17:56:25 | method=GET | path=/static/css/styles.css | user=rostya | ip=127.0.0.1 | agent=Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0 | response_time=23ms
